WeatherID,Station,latitude,longitude,Borough,City,State,ZipCode,Temperature_Max,Temperature_Avg,Temperature_M,Dewpot_Max,Dewpot_Avg,Dewpot_M,Humidity_Max,Humidity_Avg,Humidity_M,Wdspeed_Max,Wdspeed_Avg,Wdspeed_M,Pressure_Max,Pressure_M,Precipitation_Total,Level,Weather_Type,Year,Month,Month_Number,Day
9947,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,60.1,44.7,28.9,27,21.3,16.9,68,42,22,13,2.2,0,30.46,30.3,0,Level_2,Sunny,2020,March,3,8
9948,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,72.3,56.5,41.7,36.5,29.5,22.3,61,38,21,16,2.2,0,30.37,30.2,0,Level_1,Sunny,2020,March,3,9
9949,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,66.9,59.2,50.5,54.3,45,34.5,81,60,44,18,3.2,0,30.23,29.89,0,Level_2,Sunny,2020,March,3,10
9950,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,59,49.4,40.3,52.7,34.6,29.3,80,58,38,17,1.6,0,30.13,29.95,0,Level_1,Sunny,2020,March,3,11
9951,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,46.2,42.7,36.1,43.7,39.1,31.3,93,87,72,9,0.5,0,30.17,30.05,0,Level_2,Sunny,2020,March,3,12
9952,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,70.9,59.4,44.8,58.1,39.5,21.9,97,56,21,27,5.8,0,30.09,29.72,0.24,Level_2,Heavy_Rain,2020,March,3,13
9953,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,57.6,49.1,41,27.3,24.1,22.1,51,38,28,22,4,0,30.35,30.09,0,Level_4,Sunny,2020,March,3,14
9954,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,55,46,37,34,27.5,19.9,75,50,26,11,1,0,30.49,30.33,0,Level_1,Sunny,2020,March,3,15
9955,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,44.4,39.3,33.3,35.1,23.9,13.1,80,55,34,11,1.2,0,30.6,30.38,0,Level_2,Sunny,2020,March,3,16
9956,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,54,46.3,40.6,45.5,41.3,34.9,95,83,69,14,1.4,0,30.38,30.04,0.14,Level_1,Light_Snow,2020,March,3,17
9957,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,51.6,45.6,37.8,41,32.2,28.6,80,60,44,10,1.3,0,30.49,30.24,0,Level_2,Sunny,2020,March,3,18
9958,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,54.3,47,42.1,47.1,43.5,35.8,96,88,71,6,0.4,0,30.37,30.17,1.12,Level_1,Heavy_Snow,2020,March,3,19
9959,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,79,57.5,45.9,62.8,50.4,44.1,96,80,49,25,1.9,0,30.18,29.74,0.01,Level_2,Light_Rain,2020,March,3,20
9960,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,67.8,49.4,40.8,52.2,29.8,16.5,61,48,30,18,2.6,0,30.41,29.9,0,Level_1,Sunny,2020,March,3,21
9961,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,43.3,38.2,34.5,28.4,20.8,13.1,69,50,34,13,1.4,0,30.67,30.4,0,Level_2,Sunny,2020,March,3,22
9962,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,42.4,38.6,36.3,41.4,35,27.1,96,87,67,13,2.1,0,30.65,29.92,1.36,Level_2,Heavy_Snow,2020,March,3,23
9963,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,56.1,44.4,34.9,39,35.5,32.4,91,72,49,13,1.6,0,30.16,29.97,0,Level_2,Sunny,2020,March,3,24
9964,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,46.6,43,39.9,40.5,36.3,31.8,85,77,70,12,0.8,0,30.14,29.96,0,Level_2,Sunny,2020,March,3,25
9965,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,59.7,45.7,34.5,43,36.3,29.8,85,71,47,12,1.1,0,30.07,29.8,0,Level_1,Sunny,2020,March,3,26
9966,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,69.3,56.5,48.7,47.1,39.5,23.2,86,59,18,14,1.9,0,30.03,29.74,0,Level_2,Sunny,2020,March,3,27
9967,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,51.3,48.2,46.4,46.4,40,27.9,96,76,44,6,0.3,0,30.14,29.96,0.3,Level_1,Heavy_Snow,2020,March,3,28
9968,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,48.4,46.2,44.4,47.5,45.1,43.3,97,96,95,8,0.4,0,30.01,29.79,0.08,Level_1,Light_Snow,2020,March,3,29
9969,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,47.1,45.5,43.5,46,43.4,41.4,97,92,87,7,0.3,0,29.98,29.85,0.05,Level_2,Light_Snow,2020,March,3,30
9970,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,46.2,42.8,40.6,43,38.7,36,96,86,73,7,0.4,0,30.05,29.9,0.03,Level_2,Light_Snow,2020,March,3,31
9971,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,55.9,46.1,38.1,36.3,31.8,27.9,82,60,36,16,1.4,0,29.9,29.7,0,Level_1,Sunny,2020,April,4,1
9972,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,58.5,48.4,37.8,33.3,30,27.1,66,50,37,28,6.6,0,29.75,29.59,0,Level_4,Windy,2020,April,4,2
9973,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,54.7,50,43.9,46,39.9,30.4,82,69,46,22,4.3,0,29.84,29.57,0.05,Level_4,Light_Rain,2020,April,4,3
9974,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,59.5,50.3,45.7,46.6,43.9,42.4,94,79,57,9,0.6,0,30.02,29.84,0.05,Level_1,Light_Rain,2020,April,4,4
9975,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,58.8,50,41.9,49.5,45.5,39.9,94,85,69,6,0.3,0,30.05,29.94,0,Level_1,Sunny,2020,April,4,5
9976,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,67.3,56.4,48.7,48.4,37.9,21.9,91,56,20,12,1.2,0,30.05,29.91,0,Level_1,Sunny,2020,April,4,6
9977,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,64.6,55.2,47.1,47.1,35.3,21.2,79,49,28,10.1,1,0,29.97,29.62,0,Level_1,Sunny,2020,April,4,7
9978,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,68.4,57.1,46.2,54.7,49.3,41.7,95,77,38,15,1.9,0,29.66,29.41,0.24,Level_1,Heavy_Rain,2020,April,4,8
9979,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,63.1,50.6,44.1,55.9,41.4,25,94,74,35,40,3,0,29.64,29.12,0.11,Level_4,Light_Rain,2020,April,4,9
9980,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,48,43.2,37.2,34.7,29,23.9,82,58,41,28,8.2,0,29.74,29.33,0,Level_4,Windy,2020,April,4,10
9981,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,54.9,45.4,35.4,28.4,23.7,19.8,62,43,30,21,4.5,0,30.05,29.74,0,Level_4,Sunny,2020,April,4,11
9982,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,65.7,50.6,34.7,52.3,39.4,26.1,77,66,42,14,1.1,0,30.18,30.02,0,Level_1,Sunny,2020,April,4,12
9983,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,68.7,60,54.3,63.5,55.5,43.7,97,86,52,22,3.8,0,30.03,29.36,1.24,Level_2,Heavy_Rain,2020,April,4,13
9984,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,58.5,51.8,45.9,45,33.5,26.8,68,51,35,21,3.8,0,30.09,29.84,0,Level_4,Sunny,2020,April,4,14
9985,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,53.1,46.7,41.2,36.1,25.9,18.3,75,47,26,16,3.3,0,29.99,29.87,0,Level_1,Sunny,2020,April,4,15
9986,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,49.3,43.8,37,31.6,23.3,14.2,67,46,25,24,5.1,0,30.24,29.95,0,Level_4,Sunny,2020,April,4,16
9987,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,50,40.9,28.6,40.6,27.2,18.3,88,61,29,18,1.7,0,30.32,29.89,0.02,Level_2,Light_Snow,2020,April,4,17
9988,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,46.9,43.6,36.9,43.5,37.9,28.9,95,81,56,16,1.5,0,29.92,29.7,0.11,Level_2,Light_Snow,2020,April,4,18
9989,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,61.9,49,32.4,37.2,32.3,27.1,83,55,35,19,2.7,0,29.95,29.7,0,Level_4,Sunny,2020,April,4,19
9990,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,57.4,51.6,42.4,40.8,35.3,25.5,70,55,30,12,0.9,0,29.7,29.59,0,Level_1,Sunny,2020,April,4,20
9991,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,61.5,49.5,40.8,51.8,39.3,23.5,91,69,31,27,3.6,0,29.72,29.38,0.26,Level_4,Heavy_Rain,2020,April,4,21
9992,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,51.3,43.1,34.9,24.6,18.7,14.4,55,39,24,22,5.3,0,30.01,29.72,0,Level_4,Windy,2020,April,4,22
9993,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,49.8,43.4,36.3,40.1,26.7,18,89,53,38,9,0.5,0,30.09,29.91,0.06,Level_2,Light_Snow,2020,April,4,23
9994,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,49.6,46,43.2,47.7,44.3,40.1,95,94,89,13,0.4,0,29.91,29.64,0.66,Level_2,Heavy_Snow,2020,April,4,24
9995,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,61.9,50.8,39.7,48.2,40.6,30.9,97,71,40,12,0.9,0,30.07,29.88,0,Level_1,Sunny,2020,April,4,25
9996,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,50.2,47.2,42.4,46.2,43.8,41,95,88,72,11,0.7,0,30.06,29.69,0.37,Level_1,Heavy_Snow,2020,April,4,26
9997,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,51.6,44.5,39.4,41.2,38.2,36.5,95,79,59,16,2,0,30.06,29.76,0.01,Level_2,Light_Snow,2020,April,4,27
9998,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,67.5,52.1,38.1,45.3,37.1,30.7,89,61,28,13,1.6,0,30.14,30.03,0,Level_1,Sunny,2020,April,4,28
9999,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,54.7,49.6,43.2,47.8,45.2,40.5,94,85,65,8,0.5,0,30.22,30.11,0,Level_1,Sunny,2020,April,4,29
10000,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,56.8,52.7,49.3,54.1,50.9,46,97,94,88,18,1.7,0,30.16,29.75,0.36,Level_1,Heavy_Rain,2020,April,4,30
10001,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,68.2,57.6,51.8,61.5,53.2,48.6,97,87,57,16,1.1,0,29.77,29.64,0.11,Level_2,Light_Rain,2020,May,5,1
10002,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,74.7,62.8,50,48.9,41.8,37.8,72,49,27,19,3.7,0,29.99,29.77,0,Level_2,Sunny,2020,May,5,2
10003,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,80.1,66.6,53.6,58.6,52,43,92,62,38,15,2.1,0,29.88,29.6,0.07,Level_2,Light_Rain,2020,May,5,3
10004,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,72.1,62.9,49.6,60.1,43.9,33.4,78,51,33,26,3.6,0,29.88,29.58,0,Level_2,Sunny,2020,May,5,4
10005,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,64,53.1,45.3,35.6,29.4,21,65,43,20,19,2.6,0,29.92,29.82,0,Level_1,Sunny,2020,May,5,5
10006,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,53.1,47.8,44.1,45.7,41.5,34.7,94,79,58,8,0.2,0,29.87,29.76,0.14,Level_1,Light_Snow,2020,May,5,6
10007,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,66.9,55.5,43,42.8,33.5,22.6,94,51,19,17,2.8,0,29.78,29.7,0,Level_1,Sunny,2020,May,5,7
10008,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,59.4,49.3,40.3,43.5,35.7,24.8,94,62,36,17,0.9,0,29.86,29.55,0.44,Level_1,Heavy_Rain,2020,May,5,8
10009,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,46.9,40.1,33.3,37.9,23.3,17.2,91,53,33,29,6.3,0,30.08,29.59,0,Level_4,Windy,2020,May,5,9
10010,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,64.6,51.3,36.3,35.6,28.3,23.2,62,43,27,23,3.9,0,30.11,29.94,0,Level_4,Sunny,2020,May,5,10
10011,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,61.3,51.8,43.2,51.3,40.5,32,89,67,41,21,3.3,0,29.96,29.76,0.09,Level_4,Light_Rain,2020,May,5,11
10012,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,60.3,51.3,43,35.2,28.6,20.1,71,44,23,23,4.3,0,30.14,29.93,0,Level_4,Sunny,2020,May,5,12
10013,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,65.7,51.4,39.4,44.1,30.5,23.9,85,48,21,17,1.9,0,30.31,30.14,0,Level_1,Sunny,2020,May,5,13
10014,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,64,54.2,39.6,52.3,42.3,29.7,87,66,33,10,0.6,0,30.32,30.03,0,Level_1,Sunny,2020,May,5,14
10015,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,85.8,72.3,59.2,64.6,59.5,51.8,91,66,40,14,2.6,0,30.03,29.78,0.01,Level_1,Light_Rain,2020,May,5,15
10016,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,76.5,68.7,59.2,64.2,55.5,49.6,89,64,40,14,1.8,0,30.17,29.82,0.02,Level_2,Light_Rain,2020,May,5,16
10017,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,62.1,56.6,52.9,52.5,50.3,48.4,90,80,66,8,0.8,0,30.29,30.17,0,Level_1,Sunny,2020,May,5,17
10018,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,66.7,58.6,51.8,52.7,49.3,44.2,91,73,48,9,0.6,0,30.18,30.05,0,Level_2,Sunny,2020,May,5,18
10019,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,70,59,52,50.9,42.8,35.1,82,57,28,13,1.5,0,30.35,30.06,0,Level_2,Sunny,2020,May,5,19
10020,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,61,53.8,46.6,43.5,39.1,35.6,77,58,43,13,1.1,0,30.44,30.32,0,Level_1,Sunny,2020,May,5,20
10021,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,62.1,53.4,41.4,52.5,47.1,38.1,94,80,63,9,0.7,0,30.42,30.25,0,Level_1,Sunny,2020,May,5,21
10022,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,72.3,60.4,49.5,60.1,55.5,47.8,96,85,62,8,0.3,0,30.25,30,0.06,Level_2,Light_Rain,2020,May,5,22
10023,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,71.2,60.4,53.2,67.1,58.4,50,98,93,81,9,0.2,0,30.15,29.92,0.29,Level_2,Heavy_Rain,2020,May,5,23
10024,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,66,57.8,53.1,55.4,50,42.6,91,76,62,10,0.7,0,30.26,30.14,0,Level_2,Sunny,2020,May,5,24
10025,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,69.4,60.6,54.9,60.3,56.2,53.4,96,86,70,7,0.4,0,30.22,30.14,0,Level_2,Sunny,2020,May,5,25
10026,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,71.2,62.3,55.2,62.6,58.7,54.1,97,89,72,8,0.4,0,30.22,30.15,0.01,Level_2,Light_Rain,2020,May,5,26
10027,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,72.7,62.5,57.7,64.6,59.6,56.7,97,91,72,7,0.4,0,30.23,30.17,0,Level_2,Sunny,2020,May,5,27
10028,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,77.2,67.3,58.8,70.7,64.7,57.7,97,92,77,11,0.5,0,30.2,30.03,0,Level_2,Sunny,2020,May,5,28
10029,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,85.8,75.1,66.4,73.6,68.9,64.6,96,82,63,11,0.7,0,30.04,29.84,0,Level_1,Sunny,2020,May,5,29
10030,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,83.8,74.5,67.3,69.1,58.8,50,93,62,32,14,2.3,0,29.9,29.83,0,Level_1,Sunny,2020,May,5,30
10031,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,71.6,64,55.9,54,40.2,34,61,43,29,18,3.7,0,30.16,29.9,0,Level_2,Sunny,2020,May,5,31
10032,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,72.3,60.9,48.7,45.3,39,35.1,63,45,29,14,2,0,30.25,30.04,0,Level_2,Sunny,2020,June,6,1
10033,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,74.3,65.5,53.4,53.4,48,44.4,83,55,35,9,1.3,0,30.07,29.79,0,Level_2,Sunny,2020,June,6,2
10034,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,82.2,70.8,59.2,69.4,63.4,52.5,96,79,57,17,1.8,0,29.79,29.52,0.78,Level_1,Heavy_Rain,2020,June,6,3
10035,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,87.4,76.2,65.8,68.2,64.7,56.8,95,70,36,12,0.8,0,29.87,29.71,0,Level_1,Sunny,2020,June,6,4
10036,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,83.5,72.2,68,71.8,68.7,65.3,96,89,66,12,0.7,0,29.93,29.81,0.81,Level_1,Heavy_Rain,2020,June,6,5
10037,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,89.1,78.1,69.1,73,65.5,46.8,98,70,35,19,2.3,0,29.84,29.65,0.25,Level_3,Heavy_Rain,2020,June,6,6
10038,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,79.2,71.4,62.8,54.5,49.4,44.6,67,47,32,17,2.6,0,29.96,29.78,0,Level_1,Sunny,2020,June,6,7
10039,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,81.7,70.2,57.4,54.9,48.9,43,74,49,31,10,1.2,0,30.03,29.91,0,Level_1,Sunny,2020,June,6,8
10040,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,89.2,74.9,59.5,64.8,57.7,54,86,58,37,12,1.8,0,29.97,29.84,0,Level_1,Sunny,2020,June,6,9
10041,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,85.3,75,68.4,73.2,66.6,61.3,90,76,64,9,0.8,0,29.98,29.89,0,Level_1,Sunny,2020,June,6,10
10042,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,83.7,75.3,72,74.5,70.8,68.4,95,86,72,10.1,1.4,0,30.04,29.9,0.14,Level_1,Light_Rain,2020,June,6,11
10043,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,86.5,77.2,66.7,70.5,57.9,45.9,96,57,26,13,1.6,0,30.08,29.98,0,Level_1,Sunny,2020,June,6,12
10044,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,77.7,68.7,60.3,53.1,46.1,41.4,60,45,30,13,1.8,0,30.25,30.01,0,Level_2,Sunny,2020,June,6,13
10045,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,72,63.1,53.4,54.5,48,40.5,83,59,43,9,0.8,0,30.35,30.25,0,Level_2,Sunny,2020,June,6,14
10046,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,72.9,63.8,54.7,60.1,54.8,49.3,90,74,44,6.9,0.5,0,30.4,30.33,0,Level_2,Sunny,2020,June,6,15
10047,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,75.7,65.2,55.6,59.9,55.9,49.8,93,74,41,6.9,0.5,0,30.37,30.27,0,Level_2,Sunny,2020,June,6,16
10048,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,79.3,65.5,56.5,63.3,58.8,53.8,95,80,50,8.1,0.4,0,30.28,30.17,0,Level_2,Sunny,2020,June,6,17
10049,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,73.2,66.3,62.1,66.7,64,60.8,97,92,78,6,0.4,0,30.18,30.09,0.02,Level_2,Light_Rain,2020,June,6,18
10050,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,80.4,71.3,64,69.3,65.9,63.1,97,84,66,8.1,0.6,0,30.14,30.03,0,Level_1,Sunny,2020,June,6,19
10051,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,82.6,73.9,64.4,71.1,67.1,62.4,95,80,63,11,0.7,0,30.07,29.99,0,Level_1,Sunny,2020,June,6,20
10052,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,83.7,74.9,64.6,72.1,68.2,63.1,97,81,63,9,0.7,0,30.01,29.92,0,Level_1,Sunny,2020,June,6,21
10053,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,88.2,79.1,68.7,72.9,69.1,65.8,92,73,53,10,1.3,0,29.96,29.83,0,Level_3,Sunny,2020,June,6,22
10054,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,85.8,77.7,69.3,73,70,66.4,93,78,62,13,0.9,0,29.85,29.65,0,Level_3,Sunny,2020,June,6,23
10055,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,85.8,78.6,71.8,71.8,63.4,54.1,93,63,35,18,2.4,0,29.83,29.6,0,Level_3,Sunny,2020,June,6,24
10056,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,84.9,75.3,66.7,65.3,60.3,52.5,82,61,39,11,0.8,0,29.97,29.83,0,Level_1,Sunny,2020,June,6,25
10057,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,88.9,77.1,65.8,65.5,59.4,51.8,92,59,29,13,1.6,0,29.96,29.86,0,Level_3,Sunny,2020,June,6,26
10058,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,83.7,74.3,65.5,73.2,66.7,59.7,92,78,63,13,1,0,29.88,29.66,0.05,Level_1,Light_Rain,2020,June,6,27
10059,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,87.3,78.2,71.1,73.4,70,65.7,92,77,58,24,0.7,0,29.73,29.65,0,Level_3,Sunny,2020,June,6,28
10060,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,89.4,78,69.4,68.2,65.6,61.9,91,68,43,13,1,0,29.85,29.71,0,Level_3,Sunny,2020,June,6,29
10061,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,80.2,71.6,66.4,69.4,65.2,62.8,95,81,62,10,0.3,0,29.88,29.83,0.11,Level_1,Light_Rain,2020,June,6,30
10062,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,79.7,71.3,64.9,70.7,67,63.9,97,87,63,9,0.3,0,29.89,29.8,0.11,Level_1,Light_Rain,2020,July,7,1
10063,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,91,78.6,65.3,73.4,66.7,63.9,96,70,44,9,0.7,0,29.84,29.73,0.03,Level_1,Light_Rain,2020,July,7,2
10064,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,92.7,81,70.9,72.9,68.6,65.7,96,68,42,8,0.6,0,29.86,29.75,0.45,Level_3,Heavy_Rain,2020,July,7,3
10065,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,85.1,75,67.8,71.1,68.6,66.4,96,82,57,7,0.6,0,29.92,29.85,0.02,Level_1,Light_Rain,2020,July,7,4
10066,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,92.5,80,70.5,73,69.3,61,92,72,37,9,0.8,0,29.94,29.87,0,Level_3,Sunny,2020,July,7,5
10067,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,93,77.4,70,72.3,67.8,61,96,76,38,14,0.6,0,30.09,29.92,0.44,Level_3,Heavy_Rain,2020,July,7,6
10068,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,81.3,75.8,71.2,74.7,72.1,69.8,96,89,76,10,0.8,0,30.09,30.01,0,Level_1,Sunny,2020,July,7,7
10069,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,88.2,77.9,72.7,77,73.3,70.9,96,87,65,8.1,0.4,0,30.03,29.91,0.16,Level_3,Light_Rain,2020,July,7,8
10070,KNYNEWYO103,40.5674,-74.1343,Staten_Island,Richmondtown,NY,10306,85.6,78.1,71.2,76.6,73.5,70.2,97,87,69,10,0.8,0,29.99,29.93,0.01,Level_1,Light_Rain,2020,July,7,9
